timestamps,load,wind_generation,solar_generation,spot_price
2019-12-27T05:00:00.0,471.14469513030645,84.4313581669218,-0.0,0.36119999999999997
2019-12-27T06:00:00.0,497.3127227799832,157.3519430186917,-0.0,0.37579999999999997
2019-12-27T07:00:00.0,492.30669663434253,185.2481194344248,0.32243232097552144,0.3855
2019-12-27T08:00:00.0,481.7554208064582,177.01124424614622,9.271602704689924,0.393
2019-12-27T09:00:00.0,480.155489581207,242.38354065662824,17.61529800694336,0.3905
2019-12-27T10:00:00.0,481.2197662510695,255.48277135433298,28.401928856248066,0.39590000000000003
2019-12-27T11:00:00.0,474.81405574501997,224.805550097261,61.24652409834012,0.4015
2019-12-27T12:00:00.0,437.08017362551317,162.88012672883335,69.75856999492478,0.40409999999999996
2019-12-27T13:00:00.0,459.41600787168085,135.39410195840898,20.524765726609807,0.4205
2019-12-27T14:00:00.0,492.3005549772348,126.089642230641,0.8599381005134952,0.45130000000000003
2019-12-27T15:00:00.0,524.6298773002392,139.41577843046963,-0.0,0.4653
2019-12-27T16:00:00.0,562.7825272631152,122.81438989163863,-0.0,0.4938
2019-12-27T17:00:00.0,542.5230933111327,102.41672045857955,-0.0,0.44880000000000003
2019-12-27T18:00:00.0,522.6863818893071,113.83096083149772,-0.0,0.4055
2019-12-27T19:00:00.0,513.9051301279445,105.47772552476438,-0.0,0.3822
2019-12-27T20:00:00.0,515.7042845118011,105.47378420901275,-0.0,0.3667
2019-12-27T21:00:00.0,530.5149182760936,85.90653852183118,-0.0,0.3575
2019-12-27T22:00:00.0,506.8445017567085,95.2120886200264,-0.0,0.34490000000000004
2019-12-27T23:00:00.0,499.07018599172477,94.55758687528905,-0.0,0.33479999999999993
2019-12-28T00:00:00.0,492.6170618869435,105.55805712241627,-0.0,0.3232
2019-12-28T01:00:00.0,494.95711300630154,81.28816924410087,-0.0,0.31079999999999997
2019-12-28T02:00:00.0,495.17532758362324,110.53432131744087,-0.0,0.3082
2019-12-28T03:00:00.0,502.98720073263604,74.4420982857862,-0.0,0.3053
2019-12-28T04:00:00.0,532.7827885680695,118.75373749062572,-0.0,0.30460000000000004
2019-12-28T05:00:00.0,546.2768979948119,112.67109700358617,-0.0,0.316
2019-12-28T06:00:00.0,544.6928997385597,90.73032897157466,-0.0,0.3299
